;Year;Mean_temperature;Min_temperature;Max_temperature;suicide_rate_est;suicide_rate_low;suicide_rate_high;suicide_rate_est_MEN;suicide_rate_low_MEN;suicide_rate_high_MEN;suicide_rate_est_WMEN;suicide_rate_low_WMEN;suicide_rate_high_WMEN;Population;Num-Pre-Bot-Men_dis;Per-Pre-Bot-Men_dis;Rat-Pre-Bot-Men_dis;Num-Pre-Bot-Res_inf_and_tub;Per-Pre-Bot-Res_inf_and_tub;Rat-Pre-Bot-Res_inf_and_tub;Num-Pre-Bot-Neo;Per-Pre-Bot-Neo;Rat-Pre-Bot-Neo;Num-Pre-Bot-Car_dis;Per-Pre-Bot-Car_dis;Rat-Pre-Bot-Car_dis;Num-Pre-Bot-Chr_res_dis;Per-Pre-Bot-Chr_res_dis;Rat-Pre-Bot-Chr_res_dis;Num-Pre-Bot-Neu_dis;Per-Pre-Bot-Neu_dis;Rat-Pre-Bot-Neu_dis;Num-Pre-Bot-Sub_use_dis;Per-Pre-Bot-Sub_use_dis;Rat-Pre-Bot-Sub_use_dis;Num-Pre-Bot-Dia_and_kid_dis;Per-Pre-Bot-Dia_and_kid_dis;Rat-Pre-Bot-Dia_and_kid_dis;Num-Pre-Bot-Ski_and_sub_dis;Per-Pre-Bot-Ski_and_sub_dis;Rat-Pre-Bot-Ski_and_sub_dis;Num-Pre-Bot-Mus_dis;Per-Pre-Bot-Mus_dis;Rat-Pre-Bot-Mus_dis;Num-Pre-Bot-Nut_def;Per-Pre-Bot-Nut_def;Rat-Pre-Bot-Nut_def;Num-Pre-Bot-Dig_dis;Per-Pre-Bot-Dig_dis;Rat-Pre-Bot-Dig_dis;Num-Pre-Bot-Mal_ski_mel;Per-Pre-Bot-Mal_ski_mel;Rat-Pre-Bot-Mal_ski_mel;Num-Pre-Bot-Lip_and_ora_cav_can;Per-Pre-Bot-Lip_and_ora_cav_can;Rat-Pre-Bot-Lip_and_ora_cav_can;Num-Pre-Bot-Tra_bro_and_lun_can;Per-Pre-Bot-Tra_bro_and_lun_can;Rat-Pre-Bot-Tra_bro_and_lun_can;Num-Pre-Bot-Non_ski_can;Per-Pre-Bot-Non_ski_can;Rat-Pre-Bot-Non_ski_can;Num-Pre-Bot-Tot_can;Per-Pre-Bot-Tot_can;Rat-Pre-Bot-Tot_can;Num-Dea-Bot-Men_dis;Per-Dea-Bot-Men_dis;Rat-Dea-Bot-Men_dis;Num-Dea-Bot-Res_inf_and_tub;Per-Dea-Bot-Res_inf_and_tub;Rat-Dea-Bot-Res_inf_and_tub;Num-Dea-Bot-Neo;Per-Dea-Bot-Neo;Rat-Dea-Bot-Neo;Num-Dea-Bot-Car_dis;Per-Dea-Bot-Car_dis;Rat-Dea-Bot-Car_dis;Num-Dea-Bot-Chr_res_dis;Per-Dea-Bot-Chr_res_dis;Rat-Dea-Bot-Chr_res_dis;Num-Dea-Bot-Neu_dis;Per-Dea-Bot-Neu_dis;Rat-Dea-Bot-Neu_dis;Num-Dea-Bot-Sub_use_dis;Per-Dea-Bot-Sub_use_dis;Rat-Dea-Bot-Sub_use_dis;Num-Dea-Bot-Dia_and_kid_dis;Per-Dea-Bot-Dia_and_kid_dis;Rat-Dea-Bot-Dia_and_kid_dis;Num-Dea-Bot-Ski_and_sub_dis;Per-Dea-Bot-Ski_and_sub_dis;Rat-Dea-Bot-Ski_and_sub_dis;Num-Dea-Bot-Mus_dis;Per-Dea-Bot-Mus_dis;Rat-Dea-Bot-Mus_dis;Num-Dea-Bot-Nut_def;Per-Dea-Bot-Nut_def;Rat-Dea-Bot-Nut_def;Num-Dea-Bot-Dig_dis;Per-Dea-Bot-Dig_dis;Rat-Dea-Bot-Dig_dis;Num-Dea-Bot-Mal_ski_mel;Per-Dea-Bot-Mal_ski_mel;Rat-Dea-Bot-Mal_ski_mel;Num-Dea-Bot-Lip_and_ora_cav_can;Per-Dea-Bot-Lip_and_ora_cav_can;Rat-Dea-Bot-Lip_and_ora_cav_can;Num-Dea-Bot-Tra_bro_and_lun_can;Per-Dea-Bot-Tra_bro_and_lun_can;Rat-Dea-Bot-Tra_bro_and_lun_can;Num-Dea-Bot-Non_ski_can;Per-Dea-Bot-Non_ski_can;Rat-Dea-Bot-Non_ski_can;Num-Dea-Bot-Tot_can;Per-Dea-Bot-Tot_can;Rat-Dea-Bot-Tot_can;Num-YLD-Bot-Men_dis;Per-YLD-Bot-Men_dis;Rat-YLD-Bot-Men_dis;Num-YLD-Bot-Res_inf_and_tub;Per-YLD-Bot-Res_inf_and_tub;Rat-YLD-Bot-Res_inf_and_tub;Num-YLD-Bot-Neo;Per-YLD-Bot-Neo;Rat-YLD-Bot-Neo;Num-YLD-Bot-Car_dis;Per-YLD-Bot-Car_dis;Rat-YLD-Bot-Car_dis;Num-YLD-Bot-Chr_res_dis;Per-YLD-Bot-Chr_res_dis;Rat-YLD-Bot-Chr_res_dis;Num-YLD-Bot-Neu_dis;Per-YLD-Bot-Neu_dis;Rat-YLD-Bot-Neu_dis;Num-YLD-Bot-Sub_use_dis;Per-YLD-Bot-Sub_use_dis;Rat-YLD-Bot-Sub_use_dis;Num-YLD-Bot-Dia_and_kid_dis;Per-YLD-Bot-Dia_and_kid_dis;Rat-YLD-Bot-Dia_and_kid_dis;Num-YLD-Bot-Ski_and_sub_dis;Per-YLD-Bot-Ski_and_sub_dis;Rat-YLD-Bot-Ski_and_sub_dis;Num-YLD-Bot-Mus_dis;Per-YLD-Bot-Mus_dis;Rat-YLD-Bot-Mus_dis;Num-YLD-Bot-Nut_def;Per-YLD-Bot-Nut_def;Rat-YLD-Bot-Nut_def;Num-YLD-Bot-Dig_dis;Per-YLD-Bot-Dig_dis;Rat-YLD-Bot-Dig_dis;Num-YLD-Bot-Mal_ski_mel;Per-YLD-Bot-Mal_ski_mel;Rat-YLD-Bot-Mal_ski_mel;Num-YLD-Bot-Lip_and_ora_cav_can;Per-YLD-Bot-Lip_and_ora_cav_can;Rat-YLD-Bot-Lip_and_ora_cav_can;Num-YLD-Bot-Tra_bro_and_lun_can;Per-YLD-Bot-Tra_bro_and_lun_can;Rat-YLD-Bot-Tra_bro_and_lun_can;Num-YLD-Bot-Non_ski_can;Per-YLD-Bot-Non_ski_can;Rat-YLD-Bot-Non_ski_can;Num-YLD-Bot-Tot_can;Per-YLD-Bot-Tot_can;Rat-YLD-Bot-Tot_can;High_temperature;Heat_wave;Days_w_High_temperature;Days_w_Heat_wave
Year;1.0;0.07603207165658654;0.09201580894387917;0.06666830608168851;-0.21626815375410716;-0.2725111335130377;-0.17343254936154406;-0.19971975068279452;-0.25200286553385476;-0.16280377282269312;-0.2051011338822531;-0.2568592326272034;-0.15383725029133752;0.014252992324549716;0.01565328953793689;-0.01540131479765543;-0.011888877464458325;-0.05567431945585288;-0.2820907589624547;-0.27496465064884;0.019652188334075095;0.11520061601718215;0.11344637412458095;0.037233740365053634;0.31286389530573805;0.30562217295238847;0.008069406558364776;-0.010929466240941382;-0.008204807212393092;0.014695158316383052;-0.009962131987966225;-0.0007950647188440685;-0.009266541768459875;-0.10352775188191751;-0.10417452346367624;0.0702834124066789;0.5713428358137299;0.5555011058051855;0.024617551038490705;0.11504058406904832;0.12433962223659051;0.03599702518622208;0.22449920375457041;0.23523727174582043;-0.020298782274242692;-0.12488366882552336;-0.12018764295745171;0.02641559254310332;0.14259088649092075;0.1377935860184483;0.10595661043230874;0.305341736758673;0.30963439640502005;0.0369100031298203;0.07330682987045582;0.07645384148639835;0.06207644331666699;0.26339555016566346;0.2671980583381846;0.09012848464592337;0.20155664901575823;0.20432091450582826;0.059656283499917494;0.3255730361559166;0.33458241609165496;0.036769707893149046;0.061312052302096014;0.05465892542945076;0.025115480426060315;-0.06302149034219028;-0.09129435038887136;0.04046257819882115;0.2096717935475734;0.3134601334044222;-0.020060322357407845;-0.17260901546340454;-0.07284692874868211;0.035218938665183754;0.08576819258674466;0.0989468201940489;0.08796239472891036;0.41119063915709037;0.5706123677416641;0.015867593200093684;-0.00189516586186759;-0.014044095035298049;0.04953940969458064;0.1964420738001082;0.21784564219956892;0.08405202468767993;0.14347933098643165;0.15506460654999502;0.04154538689223842;0.07156296769059728;0.06643363385358639;0.10807289648879385;0.10723002871689576;0.09729624450246731;0.007868594610730343;-0.04903335351861724;-0.01019496541888047;0.0711024255761775;0.2282822270989689;0.27586533476627023;0.02868504361677484;0.06849407213152539;0.07786817011493254;0.03895634849001497;0.12386359871402454;0.15796332629621165;0.10865108879876133;0.5040253891657979;0.4521543891525929;0.03987458202024106;0.20667965707894106;0.30916805986370044;0.01589344368839997;-0.14261822115950734;-0.010597011719576926;-0.004075565925430105;-0.45919214524583274;-0.3319348721438951;0.05308094512688956;0.28352524095329845;0.35155838741577883;0.029876872735596693;0.009997225785359614;0.09571583322267566;0.01736032351044118;-0.03211367307205353;0.03548110700293504;0.029548040589274478;0.084460840556851;0.27680017738665047;-0.013613503895986695;-0.1264171994974808;-0.055016023855886054;0.0847665474748589;0.3710601925652117;0.41761512592484373;0.012557782710098223;-0.08280606615863174;-0.0022766689929156437;0.030309021750250457;0.0664089904992287;0.16618251957412847;-0.008315500666763195;-0.1809519334893391;-0.11403029735861579;0.013437345742766027;-0.048832789734249246;0.024956124693946695;0.10312504553490197;0.28058411890375845;0.3137718823151241;0.03667137280640625;0.02875343187882509;0.0857053285528806;0.04854426658675535;0.14163771816778015;0.22016754001511954;0.08817252743917935;0.20321919673066965;0.247735589551166;0.054315553123549555;0.2662290038566413;0.3311941284386949;0.0019467193495805567;0.11371209919616503;0.14341650339529255;0.1304687675414243
Mean_temperature;0.07603207165658654;1.0;0.7455755908102818;0.6360216491987268;-0.5008374608743531;-0.500041998575253;-0.47673745228833164;-0.47639328321955554;-0.4764430879922104;-0.455653358130563;-0.4402246472243836;-0.44849232460797384;-0.4118748053839986;0.338847305871263;0.3694117303085886;0.29865445963819637;0.3103150758694664;0.24194674634402516;-0.2532017411347383;-0.248126914668319;0.3472858504125767;-0.29946946042623007;-0.28892807349416955;0.32889568040631;-0.17087454890705864;-0.16175301468689302;0.27939067245519106;0.16516555585865592;0.17150827594722473;0.34894988740598476;0.15366724225098793;0.16518583071087004;0.2608842448335749;-0.24002064619494667;-0.2494485345888112;0.3513245348339834;0.1888633372806472;0.1843461379842719;0.33648195228953753;0.14563661148285617;0.1555322471544518;0.3412975024623316;0.2148556289620138;0.22234980830509032;0.3180696253229873;-0.08823598526983902;-0.08716619025001382;0.33376370644951436;0.11571187905948892;0.11391056450608203;0.24324485901796292;-0.2909788831692543;-0.29133099877547214;0.36515811128408787;0.4517860489070659;0.4562479412161493;0.327639022235179;0.2507805262717662;0.2524114399038885;0.3802281824789419;0.2623971545665149;0.2658908111985865;0.3393226909009251;0.10292153755236016;0.10515707516278307;0.1366490791048024;-0.11968542461543506;-0.1214816121639838;0.3181162190376364;0.15505334348282016;0.16138647817204863;0.34080001534796484;0.2550729756686273;0.26022437655823877;0.3453857612622953;-0.2290949540740385;-0.16192559382975402;0.38031072129291027;0.32074987048215264;0.4189986729067206;0.3426788189340192;0.11361787751528149;0.12142492972420148;0.010756106596577261;-0.7087026767824391;-0.6942453893719501;0.42417547647060916;0.5329969996809801;0.5662658642478886;0.2751756223331959;0.026052779965323895;-0.003939870994322017;0.2445136413873178;-0.152650935843754;-0.18651482825236;0.34522190228437144;0.09128630380117905;0.10624176777279278;0.3499556196913513;0.1680191495360128;0.06726950203983122;0.22597920299298616;-0.41756383884138615;-0.5072336328425782;0.3168342795027275;0.09235605296604563;0.004537022850604924;0.32817504975199535;0.3085631090651525;0.3282008123264661;0.4094680389465612;0.4261203766093897;0.3501913602909656;0.34035810474641925;0.2489546301688166;0.2512404692559627;0.37157464280816055;0.26447619679755857;0.32083565903454203;0.3318956703368658;-0.26935869068976115;-0.20969635332578437;0.33850958106530005;0.03820946051075104;0.06580520827856579;0.32910839843376044;-0.2310849091490337;-0.20854722400298586;0.2665156210142454;0.2277435287414849;0.25000054078123035;0.3505550307075085;0.12365407098633961;0.2109797420992544;0.26812635606764185;-0.38020466332924346;-0.36167015168274047;0.35817419148852603;0.36839843062355265;0.38462337413312037;0.3196925405543787;0.11877636257986579;0.15213600446833825;0.3328934935287239;0.2025323630613364;0.23564488989900503;0.2976565594091605;-0.11388803653330093;-0.0835048917812701;0.25690168018361775;-0.3199111291449678;-0.29777481434598313;0.24386629285164063;-0.32392472942089034;-0.307641390281721;0.3625490761581995;0.4239098570989318;0.4498558972200047;0.33349637056733994;0.2963947234371243;0.3198602124556363;0.38849166212692904;0.29787884096703854;0.31114823337026754;0.3429167737795941;0.10615708790110903;0.1348382301332085;-0.0007914470384569462;0.0021582050516000886;-0.029845735471968723;-0.01802699725973153
Min_temperature;0.09201580894387917;0.7455755908102818;1.0;0.11398003923016746;-0.6112655442106937;-0.5933071723953346;-0.6059411988444193;-0.6340613787853085;-0.6170385591778771;-0.6280690036332488;-0.3911719491309351;-0.37835288173021087;-0.38477758270500423;0.39962182466016144;0.4421814329135289;0.5609743281451127;0.5517504711788872;0.2422058175987822;-0.563222556769667;-0.5646604374521156;0.3469895906173789;-0.5419499978553928;-0.5422002343527684;0.3571548327491668;-0.3822618664038745;-0.3888229871722417;0.408261053653284;0.5496151127363769;0.5483863133276755;0.4119235314283612;0.46796211844466606;0.4197482870075283;0.36079590960156704;0.042532513947705346;0.014534374572862026;0.39345722501104496;-0.05634088812846326;-0.07833210413554968;0.42096892901393157;0.5148450652064728;0.5100676170630117;0.4251638658022976;0.5191386275027686;0.508911139267844;0.31027954797088314;-0.43587267492548104;-0.4395084482928603;0.36623462547448504;-0.26586208914588355;-0.27617727867517977;0.4047012504366388;0.1388574449328475;0.13397903292235022;0.44186320872750273;0.4629059417862649;0.45606515480094345;0.4087542825366567;0.31627439783093353;0.3041979664704049;0.49193638222605546;0.5079657398088029;0.5045541323979665;0.422339511348142;0.40220092176719;0.39226405447548646;0.30193942190759876;0.09107435633381339;0.07800175605721388;0.4309910445697939;0.5233721591490409;0.3993022838986447;0.39690695425586114;0.5557166287757096;0.108839994284976;0.2853416436047237;-0.6110634943453344;-0.5512590183249072;0.47086298284563094;0.6861355035822445;0.636057043533713;0.41258144632601323;0.4229715215685906;0.26085854447750945;0.13736718858450234;-0.45584426958956037;-0.5555641495432154;0.41542288118914356;0.57811182973638;0.4214648669150523;0.444032193178097;0.41928225495408095;0.3525515154960425;0.42094939420183464;0.349398575205199;0.27684519844593103;0.41745968866929883;0.339556778517865;0.32996538262129393;0.3697162154195539;0.05952847124101476;-0.28336932217663074;0.3461490327857494;-0.0013028001666238517;-0.2234670048234441;0.3231246152934765;-0.049542456962022176;-0.3293062936635823;0.38257893622366534;0.4694102707818945;0.19818339323585124;0.40258253173810254;0.37437509408126085;0.05781555508128057;0.39608044426623124;0.5487189878694744;0.09592396126729767;0.4493616800484537;0.5190311696433987;0.5543209349754081;0.3998798819733104;-0.18745195486806115;-0.08103480781889041;0.4171958250257372;0.3156835423270496;0.31697555489535845;0.32229777229481693;-0.5977190874916822;-0.570751896978342;0.4008116715571335;0.5619956716685386;0.574255068805655;0.4099271082603122;0.28988654482015613;0.3593172949914932;0.37415056466961155;-0.08575163359507651;-0.050408043362767295;0.3853662023258052;0.07094143193638637;0.12358937393229334;0.41687743323157833;0.5220310480262264;0.5343511560460222;0.4214944561660584;0.5421858073776262;0.531471532075028;0.3370885235138374;-0.34771746862745867;-0.32197858341186963;0.3037647750887863;-0.5677208702408472;-0.5312186108683212;0.4018849327377144;0.10928278857004692;0.11486484585653053;0.42906433162397434;0.3507571485900424;0.3899556878272431;0.4004931973567256;0.23605998273881404;0.2714180038756729;0.49304783877361213;0.5803041814853711;0.5760294988625356;0.4232115974974955;0.3945759335316594;0.3909451785481288;-0.1703915630001494;-0.134824094631808;-0.21711407145381117;-0.14971930742884917
Max_temperature;0.06666830608168851;0.6360216491987268;0.11398003923016746;1.0;-0.08939905588103542;-0.10780777785221834;-0.05714805764598125;-0.0505426681600085;-0.06959026754856511;-0.022174443434546567;-0.18234890721799374;-0.2042700239395812;-0.15042296689849463;0.13488314848359503;0.1250414265928403;-0.2436809031182815;-0.22024241548356524;0.17747565206682153;0.18627631649898876;0.1953465130857364;0.2075144417646983;0.16889668847992864;0.18308063474372033;0.16977859091958958;0.16978586088564857;0.18689772781872896;0.043917105447250186;-0.3019856480873249;-0.28996872189590106;0.13114010118138628;-0.2863475842909159;-0.2189097437345442;0.07473257585484222;-0.4062960663452639;-0.38982126380298027;0.15577890572247272;0.3367468116563247;0.3523777076955575;0.10567413211541182;-0.3047428516876969;-0.28347835185802867;0.1042610090839469;-0.2241503905548409;-0.20178262390605883;0.19188563547061238;0.2645293423933949;0.2703604875333702;0.15774665049466333;0.400739261661377;0.41045651471826666;-0.0007219887849330354;-0.4903439783525483;-0.48459129144341523;0.12512460059739758;0.24287957589401102;0.25719872846397923;0.11258724082282828;0.14200389768613797;0.15713065451345762;0.07446691431510448;-0.157368268484356;-0.1479659871515409;0.10736999035750902;-0.2270006882543798;-0.21198023391592374;-0.021764813141795826;-0.1464200810290698;-0.14108968943450825;0.07697271428109617;-0.3425702534535007;-0.22477432764346575;0.14369048899649556;-0.10739170959795;0.29509191730986967;0.2621929450314949;0.24085416679073443;0.26662706406639686;0.09704416187423673;-0.26393502114645945;-0.06854422315796921;0.12196289373704206;-0.22765236244487777;-0.07232120588791888;-0.024877714465771413;-0.6039021681991129;-0.5057638412106886;0.2317024791593228;0.22664953712110472;0.4201946653665703;-0.007232891674741551;-0.3734546400654522;-0.35947941791218563;-0.03364998736994163;-0.5972286727548761;-0.57900492297261;0.12728548171596338;-0.12839915227922097;-0.10449048587085534;0.18284920242699831;0.2895216379088032;0.41888091501246943;0.048827392377339254;-0.5157132787906157;-0.4271746426438195;0.20672113404010653;0.2930274213518074;0.37542629971176716;0.1449890043075947;0.05719362762743626;0.32637768787838717;0.2220537317619738;0.16739486586693936;0.3591817611465657;0.14405953097664553;-0.1068622766502191;0.29485786256826135;0.11836816607058709;-0.2846542737956302;-0.22487433453069577;0.12023776698283489;-0.35009461743738823;-0.39304487633787316;0.1121925974504228;-0.24672272820924773;-0.20128762737560826;0.21290654274601914;0.33138871137790454;0.33955271882299487;0.03199972472784489;-0.23228076032001446;-0.20966974706685784;0.13721729039095135;-0.07899292789351305;-0.023329891807726242;0.06527829211126715;-0.5375487468721898;-0.5410477327674801;0.16918754709632994;0.5293475962407875;0.4936423035221176;0.08957388877916495;-0.37602295039372224;-0.3354024436637959;0.09565174356902637;-0.27747386326624524;-0.21031720142589733;0.14577696118689942;0.17710824850079324;0.19614237865823647;0.11988812943543449;0.1563564485615481;0.1517859259993447;0.004262517632478048;-0.5092687845826653;-0.48797234444308196;0.13912074924487808;0.3156371221558792;0.31463216649318126;0.13159644433418394;0.2700158023197469;0.2694229742470882;0.09138412866383087;-0.1822921690557559;-0.15406980440522544;0.11201698302387846;-0.22046729829644804;-0.171059417274105;0.32904356665456874;0.30106694696085284;0.3753564437641594;0.29669371081063395
suicide_rate_est;-0.21626815375410716;-0.5008374608743531;-0.6112655442106937;-0.08939905588103542;1.0;0.9890335329859289;0.9753849310691177;0.9798606996657171;0.9755765276178611;0.9472458873149938;0.8133994525360297;0.7892778006210546;0.8048629451681496;-0.38370233723608704;-0.39584245718153377;-0.36439846751779026;-0.35642820237695333;-0.3023315668732653;0.516987762144182;0.5171101941629417;-0.38074963519993504;0.3455237468889031;0.3483610711832997;-0.3780436691457085;0.2607394716781076;0.268622682393871;-0.37905115786410715;-0.46654311597113396;-0.46804687308418164;-0.40293773047317477;-0.4529254544858557;-0.4253141439392072;-0.34177407350205485;0.1843744619670154;0.21203549099243615;-0.41732944872870564;-0.012508108287034256;0.008002783723783989;-0.3881679016254156;-0.48234334336203644;-0.4837835407960948;-0.4050273648137295;-0.4904061894196067;-0.48789313506930543;-0.3731169795963086;0.34489345483884737;0.34785431781453574;-0.40129472366080704;0.25374506800359575;0.25949344312145783;-0.38882149916929165;-0.2668690966476789;-0.26441729030868716;-0.3413252368619905;-0.13090345264923645;-0.12617815418729342;-0.3902762081083925;-0.2773166137019788;-0.26845584079220874;-0.41591908237015446;-0.43926508341109255;-0.43916653480605805;-0.396248554481307;-0.4217089130462312;-0.41591206654854673;-0.269042038216678;-0.20140721572205053;-0.19102075647400174;-0.3835235899773253;-0.3641426112593855;-0.2759763246840187;-0.37543345630998154;-0.3904461791563324;0.04770955083046006;-0.3838969086972415;0.37292947311369884;0.4267726503449288;-0.45609559464524113;-0.5384554562003627;-0.4785363149884347;-0.38668780783284085;-0.4188550329219387;-0.2719114030454362;-0.10862017681473539;0.458944938324509;0.5866491351850117;-0.39091539261846614;-0.4892620267280945;-0.3710546214789497;-0.31862415996701354;-0.23815211121011615;-0.15812960672792106;-0.31787096305062346;-0.20209812244463096;-0.09799847895137992;-0.2623830877809007;-0.1361265771146046;-0.09917572103723762;-0.36250150719441127;0.11044432911772312;0.39953015053829016;-0.3501479270141394;-0.07053165361746139;0.14442388130355166;-0.28147706292521363;0.24615114344127006;0.43087485114642227;-0.364492700900421;-0.2947572070855235;-0.0574781167873527;-0.38956387328088393;-0.24345402112642436;0.01430104554019253;-0.37533685646221476;-0.3860638420903226;0.05418701030181829;-0.4025015307052232;-0.30674087641149594;-0.33526175653271745;-0.3865659816329921;0.20135060423125825;0.15008707308827046;-0.3953044049566267;-0.36122973820332355;-0.3408151528860445;-0.3627555318056109;0.41512349883404903;0.4136192579343249;-0.4008095373922932;-0.5327844752235141;-0.5310083786370527;-0.38933192440664816;-0.3136884265158857;-0.3146376565108553;-0.35844522265228224;0.1908929415597754;0.1779513981850771;-0.4366927281132734;-0.18691647053511937;-0.206392113450939;-0.3611886100610945;-0.4756442315321789;-0.47273452285866263;-0.40594176272170757;-0.5435985995542881;-0.5077245842199766;-0.344947386596323;0.2770984092157946;0.2730586919930875;-0.370841108240166;0.39643964851667146;0.3750133240831775;-0.387063442465537;-0.2402716482836596;-0.24556720574294186;-0.3388381192018071;-0.052900121463611866;-0.07151778276940736;-0.3793531726684904;-0.14557422796682834;-0.17145062727413746;-0.4188492071251299;-0.5002093913750073;-0.4963191645392973;-0.395981103097876;-0.4157774900735997;-0.39859621410953755;0.07300650423124436;0.016912144764938557;0.08268389702880602;0.037213929092368835
suicide_rate_low;-0.2725111335130377;-0.500041998575253;-0.5933071723953346;-0.10780777785221834;0.9890335329859289;1.0;0.9459153117245537;0.9639428539137541;0.9806376071823383;0.9131156148834527;0.8172269499245389;0.8102036310291395;0.7957893349955996;-0.32859789179659943;-0.34613962385478303;-0.3385973072540626;-0.3306493216787245;-0.23663845965526029;0.5083710582750437;0.5079490647872518;-0.33423847032921516;0.3041513564019078;0.30709401807373354;-0.3272316841668211;0.23125367691143858;0.23836668667584632;-0.3245938836375336;-0.41070921176433695;-0.41151006448450717;-0.34755888182541755;-0.39914448001492253;-0.37193870716936095;-0.2840037020843764;0.1882718428262619;0.21442243406218328;-0.3647708554556431;-0.047773270594716206;-0.027813954132761026;-0.33696547892163303;-0.44688416880200305;-0.44836718491335287;-0.3539172003897116;-0.46636973566513884;-0.4645328064932149;-0.31054977959383884;0.32507391117157236;0.32764162608694375;-0.3452346518435583;0.2289795257271185;0.2345131880998823;-0.34668662581450044;-0.2612880419619127;-0.259194938425234;-0.3026575359957344;-0.14243410199901016;-0.13855965266552547;-0.3408501659102855;-0.25685209340966914;-0.24884863963449702;-0.37644913853090384;-0.42406725935993533;-0.42410492999932814;-0.35205437170253684;-0.40901182109715223;-0.40408499470381365;-0.22540243674870142;-0.179576454833479;-0.16477922437299417;-0.33200098444909726;-0.3370879741930561;-0.2536626353597078;-0.32110766279467706;-0.35790447943166415;0.05172577009429839;-0.3252043548931151;0.34108623695970736;0.3941870160978189;-0.40687350198613537;-0.49863436106562553;-0.43759003881117614;-0.3416015608950217;-0.40229666516117024;-0.27155607472665816;-0.05548771797867992;0.4477637925333552;0.5693431121289612;-0.35035008212561214;-0.4827032520531861;-0.3745154407319905;-0.2825125582053649;-0.20974212842965;-0.1340362258637533;-0.2723720376218514;-0.16443218004109367;-0.060175497400434076;-0.2312945649340207;-0.12114520223534768;-0.08345117356344649;-0.30900181947802013;0.09901955951622103;0.3730982440023781;-0.2928457160801166;-0.055600903825193414;0.15070164299609115;-0.23001012711740645;0.21522724487063394;0.3865585862838166;-0.3062204605510927;-0.25188206982886757;-0.02871652865112832;-0.3381266324980763;-0.2580534793530038;-0.014818142012194856;-0.3208764806965577;-0.35395745148070806;0.05717262446967426;-0.35296369290062496;-0.2884031411576866;-0.31254631643169706;-0.33098091393923196;0.22305698458686665;0.1794959120387213;-0.3494382614701386;-0.35070592431575137;-0.3315099055177363;-0.30489759987081927;0.387075934145648;0.38338085861424526;-0.3465195198673732;-0.47578576142740375;-0.477249226816224;-0.33708937047925014;-0.28604320592811333;-0.2916908398020466;-0.3022170505384066;0.18299636355098622;0.16882345459978843;-0.38574208545262423;-0.19310791268858143;-0.2119357053486737;-0.31397880176260945;-0.43521993088057553;-0.4331708140524797;-0.35429381300514406;-0.512996352201102;-0.48140369412188516;-0.2875201520250958;0.27420437583565915;0.2705639030474985;-0.3135858448382557;0.38505375261199276;0.36431773878033186;-0.34367362138494495;-0.23610971814156645;-0.24043909548966286;-0.2979330115568017;-0.07323153782307001;-0.0897948862988305;-0.3255230140715737;-0.12066772358208824;-0.14741887200243955;-0.3771138376615754;-0.4853142479987055;-0.4812813650396213;-0.35017150838054373;-0.4028063125063414;-0.38634810058699376;0.06603260841120989;0.003657256952736924;0.06080781920306103;0.023882073494051567
